CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Email,loyalty_category
1719777,Male,Renato Wright,Boise,ID,Idaho,83702,United States,North America,1900-01-01,67,renato1719777@gmail.com,Premium
1719794,Male,Robert Conley,Glendive,MT,Montana,59330,United States,North America,1900-01-01,56,robert1719794@gmail.com,Premium
1719829,Male,Carl Donovan,Marquette,MI,Michigan,49855,United States,North America,1900-01-01,52,carl1719829@gmail.com,Premium
1719849,Female,Josephine Billings,Mesquite,TX,Texas,75149,United States,North America,1900-01-01,56,josephine1719849@gmail.com,Premium
1720025,Male,Joseph Waters,Miami,FL,Florida,33169,United States,North America,1900-01-01,77,joseph1720025@gmail.com,Premium
1720029,Female,Sally Gutierrez,Deerfield Beach,FL,Florida,33441,United States,North America,1900-01-01,79,sally1720029@gmail.com,Premium
1720050,Male,Gregory McIntosh,New York,NY,New York,10016,United States,North America,1969-12-26,56,gregory1720050@gmail.com,Premium
1720112,Female,Anna Jones,Crown Point,IN,Indiana,46307,United States,North America,1900-01-01,75,anna1720112@gmail.com,Premium
1720405,Female,Joyce Munoz,Austin,TX,Texas,78701,United States,North America,1965-01-14,56,joyce1720405@gmail.com,Premium
1720475,Female,Carmen McCaleb,Reddick,IL,Illinois,60961,United States,North America,1995-12-14,30,carmen1720475@gmail.com,Standard
1720719,Female,Rosemary Sims,Guymon,OK,Oklahoma,73942,United States,North America,1949-06-07,76,rosemary1720719@gmail.com,Premium
1720870,Female,Sylvia Sommer,Seaford,DE,Delaware,19973,United States,North America,1900-01-01,85,sylvia1720870@gmail.com,Premium
1720942,Male,Harry McAllister,Huntsville,AL,Alabama,35816,United States,North America,1900-01-01,77,harry1720942@gmail.com,Premium
1720965,Female,Brenda Rodriguez,Greenville,SC,South Carolina,29607,United States,North America,1900-01-01,29,brenda1720965@gmail.com,Basic
1721080,Male,Don Klinger,Kansas City,KS,Kansas,64108,United States,North America,1900-01-01,56,don1721080@gmail.com,Premium
1721634,Male,Levi Smith,Sioux City,IA,Iowa,51119,United States,North America,1900-01-01,56,levi1721634@gmail.com,Premium
1721961,Male,Jimmy Hamm,Edenton,NC,North Carolina,27932,United States,North America,1969-05-05,56,jimmy1721961@gmail.com,Premium
1722247,Male,James Sosa,Tremont,PA,Pennsylvania,17981,United States,North America,1900-01-01,73,james1722247@gmail.com,Premium
1722271,Male,Lee Peterson,La Grange (Dutchess),NY,New York,12540,United States,North America,1995-07-14,56,lee1722271@gmail.com,Premium
1722330,Female,Tiffany Nadeau,Six Mile,SC,South Carolina,29682,United States,North America,1900-01-01,90,tiffany1722330@gmail.com,Premium
1722524,Female,Sharon McPherson,Clarksdale,MS,Mississippi,38614,United States,North America,1949-08-11,76,sharon1722524@gmail.com,Premium
1722802,Male,Robert Stancil,Criders Corners,PA,Pennsylvania,16033,United States,North America,1900-01-01,61,robert1722802@gmail.com,Premium
1722880,Female,Virginia Carter,Laporte,IN,Indiana,46350,United States,North America,1935-12-15,90,virginia1722880@gmail.com,Premium
1722993,Male,Todd Gupta,Henry,IL,Illinois,61537,United States,North America,1900-01-01,47,todd1722993@gmail.com,Standard
1723103,Male,Juan Gardner,South Sioux City,NE,Nebraska,68776,United States,North America,1974-07-25,51,juan1723103@gmail.com,Premium
1723161,Male,Christopher Youngblood,El Paso,TX,Texas,79938,United States,North America,1900-01-01,37,christopher1723161@gmail.com,Standard
1723332,Female,Jennifer Russell,Oakdale,TN,Tennessee,37829,United States,North America,1961-03-06,64,jennifer1723332@gmail.com,Premium
1723372,Female,Barbara Myers,Lapeer,MI,Michigan,48446,United States,North America,1900-01-01,38,barbara1723372@gmail.com,Standard
1723530,Male,Ted Miller,Las Vegas,NV,Nevada,89101,United States,North America,1966-10-05,56,ted1723530@gmail.com,Premium
1723863,Female,Lacresha Organ,Grand Forks Air Base,ND,North Dakota,58228,United States,North America,1900-01-01,56,lacresha1723863@gmail.com,Premium
1723864,Female,Shirley Jacques,Lamar,CO,Colorado,81052,United States,North America,1900-01-01,70,shirley1723864@gmail.com,Premium
1724062,Female,Lisa Crenshaw,Sioux City,IA,Iowa,51101,United States,North America,1900-01-01,41,lisa1724062@gmail.com,Standard
1724286,Male,Ralph Talley,Staunton,VA,Virginia,24401,United States,North America,1985-07-02,40,ralph1724286@gmail.com,Standard
1724519,Female,Janice Anderson,Chicago,IL,Illinois,60605,United States,North America,1900-01-01,56,janice1724519@gmail.com,Premium
1724660,Male,Wilfredo Pitts,Beaumont,TX,Texas,77701,United States,North America,1900-01-01,43,wilfredo1724660@gmail.com,Standard
1724786,Male,Bill Starkes,Lowell,MA,Massachusetts,1852,United States,North America,1900-01-01,33,bill1724786@gmail.com,Standard
1724799,Male,Dana Dehart,Lafayette,IN,Indiana,47905,United States,North America,1900-01-01,50,dana1724799@gmail.com,Premium
1724829,Female,Lisa Johnson,Reseda,CA,California,91335,United States,North America,1937-07-18,88,lisa1724829@gmail.com,Premium
1724894,Female,Irene Rogers,Rochester,NY,New York,14604,United States,North America,1948-03-13,77,irene1724894@gmail.com,Premium
1725170,Male,Floyd Rozier,Castaic,CA,California,91310,United States,North America,1900-01-01,83,floyd1725170@gmail.com,Premium
1725275,Female,Hazel Drennan,Jersey City,NJ,New Jersey,7304,United States,North America,2001-07-31,24,hazel1725275@gmail.com,Basic
1725488,Male,Oren Jacobson,Spanish Fort,AL,Alabama,36527,United States,North America,1957-01-27,68,oren1725488@gmail.com,Premium
1725975,Male,Samuel Schreiner,Toledo,OH,Ohio,43613,United States,North America,1963-08-27,62,samuel1725975@gmail.com,Premium
1726473,Male,Daniel Borst,Fort Riley,KS,Kansas,66442,United States,North America,1947-11-06,78,daniel1726473@gmail.com,Premium
1726756,Female,Jessica Wiggins,Talbotton,GA,Georgia,31827,United States,North America,1900-01-01,29,jessica1726756@gmail.com,Basic
1726826,Female,Christine Ottinger,Syracuse,NY,New York,13202,United States,North America,1974-01-10,51,christine1726826@gmail.com,Premium
1726992,Male,Robert Bradley,Jackson,MS,Mississippi,39201,United States,North America,1991-02-07,34,robert1726992@gmail.com,Standard
1727024,Male,Raymond Leeson,Roswell,GA,Georgia,30076,United States,North America,1997-02-04,28,raymond1727024@gmail.com,Basic
1727049,Female,Stephanie Durante,Beloit,WI,Wisconsin,53511,United States,North America,1900-01-01,56,stephanie1727049@gmail.com,Premium
1727268,Female,Carol Keith,Bensalem,PA,Pennsylvania,19020,United States,North America,1950-10-11,56,carol1727268@gmail.com,Premium
1727372,Male,Timothy Fitz,Portland,WA,Washington,97205,United States,North America,1999-03-30,26,timothy1727372@gmail.com,Basic
1727550,Male,Arnold Ford,Kansas City,MO,Missouri,64106,United States,North America,1900-01-01,36,arnold1727550@gmail.com,Standard
1727561,Female,Vida Brown,Seattle,WA,Washington,98106,United States,North America,1900-01-01,31,vida1727561@gmail.com,Standard
1727572,Male,Kyle Shelton,Lawrence,MA,Massachusetts,1840,United States,North America,1992-05-04,33,kyle1727572@gmail.com,Standard
1727849,Female,Denise Smith,Eunice,LA,Louisiana,70535,United States,North America,1900-01-01,86,denise1727849@gmail.com,Premium
1728188,Female,Kirsten Robinson,Austin,TX,Texas,78701,United States,North America,1900-01-01,66,kirsten1728188@gmail.com,Premium
1728275,Female,Sarah Profitt,Little Rock,AR,Arkansas,72211,United States,North America,1961-10-30,64,sarah1728275@gmail.com,Premium
1728306,Male,Eric Coleman,Laingsburg,MI,Michigan,48848,United States,North America,1900-01-01,74,eric1728306@gmail.com,Premium
1728581,Female,Keshia King,Corpus Christi,TX,Texas,78476,United States,North America,1900-01-01,81,keshia1728581@gmail.com,Premium
1728683,Female,Mary Broussard,Norfolk,NE,Nebraska,68701,United States,North America,1900-01-01,60,mary1728683@gmail.com,Premium
1728981,Male,Ryan Dixon,Glenwood,WA,Washington,98619,United States,North America,1974-10-10,51,ryan1728981@gmail.com,Premium
1729134,Female,Shirley Slack,Seattle,WA,Washington,98101,United States,North America,1974-02-16,51,shirley1729134@gmail.com,Premium
1729199,Male,Jeffery Howell,Morning Sun,OH,Ohio,45311,United States,North America,1989-10-16,36,jeffery1729199@gmail.com,Standard
1729213,Male,Billy Leach,Chattanooga,TN,Tennessee,37421,United States,North America,1900-01-01,59,billy1729213@gmail.com,Premium
1729311,Female,Crystal Watkins,Tukwila,WA,Washington,98168,United States,North America,1900-01-01,59,crystal1729311@gmail.com,Premium
1729347,Male,Michael Macdonald,Buffalo Grove,IL,Illinois,60089,United States,North America,1943-05-02,82,michael1729347@gmail.com,Premium
1729473,Female,Lisa Moe,New York,NY,New York,10019,United States,North America,1900-01-01,61,lisa1729473@gmail.com,Premium
1729484,Male,Charles Ives,Houston,TX,Texas,77002,United States,North America,1998-07-10,27,charles1729484@gmail.com,Basic
1729522,Female,Colleen Gray,Mattoon,IL,Illinois,61938,United States,North America,1900-01-01,25,colleen1729522@gmail.com,Basic
1729535,Female,Lidia Gilbert,New York,NY,New York,10011,United States,North America,1900-01-01,33,lidia1729535@gmail.com,Standard
1729563,Female,Patricia Maki,Lakewood,NJ,New Jersey,8701,United States,North America,1945-01-10,80,patricia1729563@gmail.com,Premium
1729596,Female,Emily Oswalt,Wood Dale,IL,Illinois,60191,United States,North America,1900-01-01,31,emily1729596@gmail.com,Standard
1729776,Male,Michael Carr,Murphysboro,IL,Illinois,62966,United States,North America,1988-05-23,37,michael1729776@gmail.com,Standard
1729878,Female,Kathryn Galloway,Minneapolis,MN,Minnesota,55402,United States,North America,1900-01-01,24,kathryn1729878@gmail.com,Basic
1730084,Female,Christina Appleby,Eugene,OR,Oregon,97401,United States,North America,1948-11-08,77,christina1730084@gmail.com,Premium
1730127,Male,Jason Gonzalez,Lafayette,LA,Louisiana,70501,United States,North America,1900-01-01,87,jason1730127@gmail.com,Premium
1730150,Female,Jacqueline Leighton,Springfield,MA,Massachusetts,1103,United States,North America,1900-01-01,45,jacqueline1730150@gmail.com,Standard
1730190,Female,Sharon Wallace,Hartford,CT,Connecticut,6103,United States,North America,1900-01-01,60,sharon1730190@gmail.com,Premium
1730210,Male,Ralph Wilson,Clewiston,FL,Florida,33440,United States,North America,1900-01-01,36,ralph1730210@gmail.com,Standard
1730391,Female,Kathleen Potts,East Hampton,NY,New York,11937,United States,North America,2001-02-15,24,kathleen1730391@gmail.com,Basic
1730479,Male,Raymond Smith,Rolla,MO,Missouri,65401,United States,North America,1997-02-10,28,raymond1730479@gmail.com,Basic
1730522,Male,Simon Tomlinson,Summit,NJ,New Jersey,7901,United States,North America,1969-06-17,56,simon1730522@gmail.com,Premium
1730966,Female,Cynthia Brown,New Haven,CT,Connecticut,6511,United States,North America,1943-07-25,82,cynthia1730966@gmail.com,Premium
1730985,Female,Ethel Wong,Brattleboro,VT,Vermont,5301,United States,North America,1900-01-01,38,ethel1730985@gmail.com,Standard
1731008,Male,Roger Barger,Portland,OR,Oregon,97204,United States,North America,1999-08-19,26,roger1731008@gmail.com,Basic
1731021,Female,Rebecca Foster,Little Rock,AR,Arkansas,72211,United States,North America,1900-01-01,69,rebecca1731021@gmail.com,Premium
1731044,Male,Philip Roth,Long Pine,NE,Nebraska,69217,United States,North America,2000-05-01,25,philip1731044@gmail.com,Basic
1731078,Male,Ronald Sullins,Merrillville,IN,Indiana,46410,United States,North America,1900-01-01,30,ronald1731078@gmail.com,Standard
1731452,Female,Debbie Redd,Tulsa,OK,Oklahoma,74131,United States,North America,1963-02-15,62,debbie1731452@gmail.com,Premium
1731467,Female,Mamie Churchill,Hagerstown,IN,Indiana,47346,United States,North America,1940-07-13,85,mamie1731467@gmail.com,Premium
1731517,Female,Suzanne Sims,Essex Junction,VT,Vermont,5452,United States,North America,1900-01-01,56,suzanne1731517@gmail.com,Premium
1731578,Male,Bruce Cordova,Birmingham,AL,Alabama,35203,United States,North America,1985-05-23,40,bruce1731578@gmail.com,Standard
1731694,Male,Joseph Byrne,Waltham,MA,Massachusetts,2154,United States,North America,1900-01-01,56,joseph1731694@gmail.com,Premium
1731696,Female,Betsey Toney,Chicago,IL,Illinois,60631,United States,North America,1985-08-05,56,betsey1731696@gmail.com,Premium
1732017,Female,Sheila Landry,Scotts Valley,CA,California,95066,United States,North America,1900-01-01,41,sheila1732017@gmail.com,Standard
1732048,Male,Herbert Bays,Miami,FL,Florida,33176,United States,North America,1900-01-01,45,herbert1732048@gmail.com,Standard
1732121,Male,Marvin Hobbs,Houston,TX,Texas,77092,United States,North America,1989-09-02,56,marvin1732121@gmail.com,Premium
1732250,Male,Jeff Burnett,Jacksonville,NC,North Carolina,28540,United States,North America,1953-02-23,72,jeff1732250@gmail.com,Premium
1732258,Male,Joshua Rucker,Aurora,IL,Illinois,60506,United States,North America,1900-01-01,86,joshua1732258@gmail.com,Premium
1732455,Male,Gerald Wells,Lewiston,ID,Idaho,83501,United States,North America,1900-01-01,75,gerald1732455@gmail.com,Premium
1732554,Male,Howard Reaper,Baltimore,MD,Maryland,21201,United States,North America,1900-01-01,50,howard1732554@gmail.com,Premium
1732613,Male,William Hughes,Hickory Hills,IL,Illinois,60457,United States,North America,1969-06-04,56,william1732613@gmail.com,Premium
1732661,Male,Kenneth Cottrell,Davenport,IA,Iowa,52804,United States,North America,1967-07-18,58,kenneth1732661@gmail.com,Premium
1732784,Female,Diane Armijo,Atmautluak,AK,Alaska,99559,United States,North America,1977-12-30,48,diane1732784@gmail.com,Standard
1732890,Female,Laurie Murdock,Bridgeview,IN,Indiana,60455,United States,North America,1900-01-01,56,laurie1732890@gmail.com,Premium
1733137,Male,Benjamin Barnes,Larkspur,CA,California,94939,United States,North America,1900-01-01,67,benjamin1733137@gmail.com,Premium
1733373,Female,Dawn Wilson,Moanalua,HI,Hawaii,96819,United States,North America,1954-02-10,56,dawn1733373@gmail.com,Premium
1733399,Female,Martha Harrison,Pomona,CA,California,91766,United States,North America,1900-01-01,50,martha1733399@gmail.com,Premium
1733644,Male,Christoper Robinson,Vancouver,WA,Washington,98663,United States,North America,1900-01-01,56,christoper1733644@gmail.com,Premium
1733739,Male,Joel Nagel,El Paso,TX,Texas,79901,United States,North America,1967-02-02,58,joel1733739@gmail.com,Premium
1733843,Male,Jerald Moore,Guymon,OK,Oklahoma,73942,United States,North America,1958-12-14,67,jerald1733843@gmail.com,Premium
1733863,Male,Julio Howard,Piedmont,SC,South Carolina,29673,United States,North America,1989-10-06,36,julio1733863@gmail.com,Standard
1733927,Male,Robbie Miller,Houston,TX,Texas,77006,United States,North America,1993-11-12,32,robbie1733927@gmail.com,Standard
1734698,Male,Peter Omalley,Elmsford,NY,New York,10523,United States,North America,1958-01-09,67,peter1734698@gmail.com,Premium
1734732,Female,Natasha Danley,Richmond,VA,Virginia,23222,United States,North America,1900-01-01,75,natasha1734732@gmail.com,Premium
1735123,Male,Richard Fajardo,Syracuse,NY,New York,13202,United States,North America,1900-01-01,69,richard1735123@gmail.com,Premium
1735125,Male,Sylvester Bobbitt,Estacada,OR,Oregon,97023,United States,North America,1995-09-01,30,sylvester1735125@gmail.com,Standard
1735139,Female,Vanessa Kates,Indianapolis,IN,Indiana,46218,United States,North America,1956-06-22,69,vanessa1735139@gmail.com,Premium
1735191,Female,Martha Brathwaite,New Brunswick,NJ,New Jersey,8901,United States,North America,1967-05-31,58,martha1735191@gmail.com,Premium
1735272,Male,Christopher Saiz,Traverse City,MI,Michigan,49684,United States,North America,1937-01-31,56,christopher1735272@gmail.com,Premium
1735341,Female,Rebekah Shuffler,Altoona,PA,Pennsylvania,16602,United States,North America,1900-01-01,77,rebekah1735341@gmail.com,Premium
1735650,Female,Mary Ramey,Phoenix,AZ,Arizona,85012,United States,North America,1900-01-01,29,mary1735650@gmail.com,Basic
1735668,Female,Cathy McGlothlin,Clarion,PA,Pennsylvania,16214,United States,North America,1956-01-30,69,cathy1735668@gmail.com,Premium
1735845,Female,Virginia Holden,Los Angeles,CA,California,90017,United States,North America,1989-03-03,36,virginia1735845@gmail.com,Standard
1735869,Female,Donna Alonzo,Hillsboro,KS,Kansas,67063,United States,North America,1900-01-01,62,donna1735869@gmail.com,Premium
1736019,Male,Reed Flatt,New Albany,IN,Indiana,47150,United States,North America,1941-09-01,84,reed1736019@gmail.com,Premium
1736094,Male,Steven Penland,Saint Louis,MO,Missouri,63146,United States,North America,1900-01-01,56,steven1736094@gmail.com,Premium
1736139,Female,Martha Thornton,Dayton,OH,Ohio,45459,United States,North America,1986-12-22,39,martha1736139@gmail.com,Standard
